,UNIQUE_ID,MOL_smiles,SMILES,LOG_HLM_CLint,LOG_RLM_CLint,LOG_MDR1-MDCK_ER,LOG_HPPB,LOG_RPPB,LOG_SOLUBILITY
760,868cba2f575b0251bcc1e00d801fb4b4046ca117,CCc1ccc(S(=O)(=O)NCc2ccnc(N3CCCC3)n2)cc1,CCc1ccc(S(=O)(=O)NCc2ccnc(N3CCCC3)n2)cc1,2.49343156,3.31341266,-0.050001327,,,1.830396176
761,d02a991a4c3f6a53f44475ab463bbfab1d739bc6,CCc1ccc2nc(C)cc(C(=O)N3CC(c4cccnc4)C3)c2c1,CCc1ccc2nc(C)cc(C(=O)N3CC(c4cccnc4)C3)c2c1,2.156424963,2.81682505,1.050448301,,,1.594171479
762,e96f2521e42eff6a5583fc74cea5fc2aada82111,CCc1cccc(C)c1NC(=O)c1ccc(C)o1,CCc1cccc(C)c1NC(=O)c1ccc(C)o1,0.675686709,2.234919503,-0.179796655,,,
763,e529eeff6330548972f565e64bd332ab7f884400,CCc1cccc(NC(=O)COC(=O)c2cnc(C)cn2)c1,CCc1cccc(NC(=O)COC(=O)c2cnc(C)cn2)c1,,,,,,1.748962861
764,ac5ff5f50ae0c03b2eaf14e2b8e00a9ef84bca0a,CCc1ccccc1-c1cn(CCc2cnccn2)nn1,CCc1ccccc1-c1cn(CCc2cnccn2)nn1,1.393329472,2.461999462,-0.106077702,,,1.441695136
765,64cc5d5836602e6bb64d843f2544b2bdf8afa84a,CCc1ccccc1NC(=O)CCn1ccnc1-c1ccc2c(c1)OCO2,CCc1ccccc1NC(=O)CCn1ccnc1-c1ccc2c(c1)OCO2,2.100329182,2.949836759,1.344515239,,,1.623662707
766,1b3cdd0ebcdff2aae974410984a787bd053862d5,CCc1ccccc1NC(=O)Cn1nc(C)cc1C,CCc1ccccc1NC(=O)Cn1nc(C)cc1C,1.401934464,1.977476673,-0.145285064,,,1.645618738
767,1a1dcbd08986ade0084544cdaa3282418863a3db,CCc1ccccc1NC(=O)c1cc(C)nc2onc(C)c12,CCc1ccccc1NC(=O)c1cc(C)nc2onc(C)c12,1.71393553,1.724873637,-0.17421145,,,1.123851641
768,613cc7cccd61590f59a0cc3ecddf02b34969c2ae,CCc1ccccc1S(=O)(=O)NCCc1cn[nH]c1,CCc1ccccc1S(=O)(=O)NCCc1cn[nH]c1,1.541891125,2.726353865,0.423722702,,,
769,f958206e2f81da4b1bd7a0db7d999416f19b6071,CCc1cnc(C)nc1-c1ccc(-c2ccn[nH]2)cc1,CCc1cnc(C)nc1-c1ccc(-c2ccn[nH]2)cc1,0.675686709,1.875188638,-0.070332162,,,1.316808752
770,cf0dc53a8c6fa253ed824687237e15de4deae32f,CCc1cnc(CCNc2cncc(Cl)n2)s1,CCc1cnc(CCNc2cncc(Cl)n2)s1,2.263505879,2.932178385,,,,1.68115075
771,95e0834bd1461f3b12387f5a9802be4ffac89bb0,CCc1cnc(CN2C(=O)NC3(CCC3)C2=O)o1,CCc1cnc(CN2C(=O)NC3(CCC3)C2=O)o1,0.675686709,1.715351413,0.560077673,,,1.510142699
772,ce78a378057c72cb9019be28a9caffdc0e4195b4,CCc1cnc(CNC(=O)N2CCC(n3cncn3)CC2)s1,CCc1cnc(CNC(=O)N2CCC(n3cncn3)CC2)s1,0.675686709,1.027920136,1.392465549,,,1.694078462
773,4ef2a56362550387c551a021bef02f2fe44abf37,CCc1cnc(NCc2ccc(CN3CCCC3)cc2)nc1,CCc1cnc(NCc2ccc(CN3CCCC3)cc2)nc1,0.675686709,2.464419494,0.025132666,,,1.50242712
774,dd322c0305a9aee10960d9912adc41076c75151a,CCc1cnccc1C(=O)Nc1cnccn1,CCc1cnccc1C(=O)Nc1cnccn1,0.675686709,1.234871459,-0.115419761,,,
775,e41870e0df07d69390261c07b8efda9c15503b44,CCc1csc(NC(=O)c2ccc3c(c2)nc(C)n3C)n1,CCc1csc(NC(=O)c2ccc3c(c2)nc(C)n3C)n1,1.530212509,2.031832452,,,,1.599664779
776,5ff3e43963cdda06487cbeabe95a16b3d6e03bc5,CCc1nc(C(N)=O)c(Nc2ccc(N3CCC(N4CCN(C)CC4)CC3)c(OC)c2)nc1NC1CCOCC1,CCc1nc(C(N)=O)c(Nc2ccc(N3CCC(N4CCN(C)CC4)CC3)c(OC)c2)nc1NC1CCOCC1,1.176178109,1.168025809,2.125245919,,,1.560265398
777,1f3fedb7bcfe808dd5e2a1d1651e208e9eec60fd,CCc1nc(C)c(Cn2ccnc2-c2cnc(N3CCCC3)nc2)s1,CCc1nc(C)c(Cn2ccnc2-c2cnc(N3CCCC3)nc2)s1,1.504076488,2.738503885,0.628548874,,,1.544688022
778,11f11c800e4406dc58d8ba6bf7970c391507f059,CCc1nc(C)cc(N2CCCC3(CCNCC3)CC2)n1,CCc1nc(C)cc(N2CCCC3(CCNCC3)CC2)n1,0.675686709,1.027920136,1.511064263,,,
779,04954a23b8380b3eb5e4f8316264232938cce314,CCc1nc(C)cn2nc(-c3cc(=O)n4cc(C5CCN(C)CC5)cc(C)c4n3)cc12,CCc1nc(C)cn2nc(-c3cc(=O)n4cc(C5CCN(C)CC5)cc(C)c4n3)cc12,0.675686709,1.409628842,0.559004282,0.868232868,0.593618308,1.247359422
780,bdac1eb323a83bfa8e39d3b242064d2a6089ecbe,CCc1nc(CC)n(Cc2nc(C)cs2)n1,CCc1nc(CC)n(Cc2nc(C)cs2)n1,0.675686709,1.600286626,-0.098623098,,,1.554731377
781,9a43f9f10939a4e822fc6f10d0b2b7bdfae9ccc3,CCc1nc(CN2C(=O)COc3ccc(F)cc32)cs1,CCc1nc(CN2C(=O)COc3ccc(F)cc32)cs1,1.813694384,3.096984358,-0.162685448,,,1.320354033
782,cb69909033536d095ff94bca5ae16bc432877158,CCc1nc(CN2CCC(=O)Nc3cc(F)ccc32)n[nH]1,CCc1nc(CN2CCC(=O)Nc3cc(F)ccc32)n[nH]1,0.675686709,1.207795885,1.167842791,,,
783,2d99514b23f9e376624eb72723e5a8a7b949e86a,CCc1nc(CNc2ccc(C#N)nc2)cs1,CCc1nc(CNc2ccc(C#N)nc2)cs1,0.675686709,2.035977764,-0.254673384,,,
784,f3678dd62e88676605af311b2a7538b3787538e1,CCc1nc(COc2ccccc2Br)no1,CCc1nc(COc2ccccc2Br)no1,,,,,,1.341236623
785,ae69c892152c5ff55618c6d7b493690782636248,CCc1nc(N2CC(CO)C2)c2ccsc2n1,CCc1nc(N2CC(CO)C2)c2ccsc2n1,1.030963842,1.698917886,0.124744623,,,
786,0248c37822ea0dd23dfd3d87cf1906a9ccc0de9c,CCc1nc(NC(=O)c2ccccc2F)sc1C,CCc1nc(NC(=O)c2ccccc2F)sc1C,1.414455226,2.164834477,-0.634244895,,,1.361916619
787,374af4da254118d97c3949fd88eaf68da1790656,CCc1nc2c(C)cc(N3CCN(CC(=O)N4CC(O)C4)CC3)cn2c1N(C)c1nc(-c2ccc(F)cc2)c(C#N)s1,CCc1nc2c(C)cc(N3CCN(CC(=O)N4CC(O)C4)CC3)cn2c1N(C)c1nc(-c2ccc(F)cc2)c(C#N)s1,2.032792967,2.746011108,1.990864514,-0.204728421,-0.434152181,1.780317312
788,37f1ffe28b20649b8b6868f5b1c944788f3321a7,CCc1nc2cc(-c3c(OC)cccc3OC)ccc2o1,CCc1nc2cc(-c3c(OC)cccc3OC)ccc2o1,1.695253962,3.575702918,-0.337017946,,,1.279210513
789,73f7f82a247c8c4577f82f4e782a5642a17e7e96,CCc1nc2ccc(C(=O)NCc3ccccc3)cc2nc1CC,CCc1nc2ccc(C(=O)NCc3ccccc3)cc2nc1CC,2.005386453,2.974492349,,,,0.33243846
790,bd66fdb2ce44095305605657cb8bc9b7e384eef7,CCc1nc2ccccc2n1CC(=O)N1CCNC(=O)C1,CCc1nc2ccccc2n1CC(=O)N1CCNC(=O)C1,0.675686709,1.027920136,0.586423039,,,1.704150517
791,28caa96a9135ca0331b7c7955db758ad25dd0b93,CCc1nc2ccccc2n1CC(=O)Nc1cnc2ccccc2c1,CCc1nc2ccccc2n1CC(=O)Nc1cnc2ccccc2c1,1.328909405,2.274342616,,,,
792,34049ccbf80d9d6e3c72e4b9cc3d19bc5f8c0c89,CCc1nc2ccccc2n1CC(=O)Nc1ncc(C)s1,CCc1nc2ccccc2n1CC(=O)Nc1ncc(C)s1,0.931152639,2.541104755,1.467681102,,,1.691965103
793,717523e3962d573a41a405d9b1424bc195e5cd1f,CCc1ncc2c(n1)CN(c1ccnc(-c3ccccc3)n1)CC2,CCc1ncc2c(n1)CN(c1ccnc(-c3ccccc3)n1)CC2,1.557338745,2.413735517,-0.313987742,,,1.542576476
794,2c578a8397351eca7f80aaac7cd907947f5d5818,CCc1nccn1Cc1nc(N)nc(N(C)C)n1,CCc1nccn1Cc1nc(N)nc(N(C)C)n1,0.675686709,1.239149265,1.266501095,,,
795,1391dcce53210fdfbb22c0f7151b6128e56f15a0,CCc1ncnc(N(C)Cc2ccc(N)nc2)c1F,CCc1ncnc(N(C)Cc2ccc(N)nc2)c1F,0.675686709,1.645648201,-0.197245538,,,1.542825427
796,4fa607e0b07e4857d7ca6776027a54bc289b7eee,CCc1nnc(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)o1,CCc1nnc(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)o1,0.675686709,1.51913204,,,,1.640978057
797,1d2b2c6c5a447278a06e8a4bf1a2c97d956c3cd6,CCc1nnc(N2CC(N(C)C)C2)c(C#N)c1CC,CCc1nnc(N2CC(N(C)C)C2)c(C#N)c1CC,0.961468555,2.113451988,-0.074031476,,,
798,58c50fb1929fd2685c042d0b230c5981ad258449,CCc1nnc(N2CCCO2)c(C#N)c1CC,CCc1nnc(N2CCCO2)c(C#N)c1CC,1.220787776,2.166868036,-0.127354494,,,
799,fccfe48d2b509e743ba89f788d2462fd5f9985c0,CCc1nnc(NC(=O)Cc2c(C)noc2C)s1,CCc1nnc(NC(=O)Cc2c(C)noc2C)s1,0.675686709,1.027920136,1.108457557,,,1.649237472
800,da2d6ade625c4ca7d6060923d6a461d57baf5c85,CCc1nnc(NC(=O)Cc2cccc(F)c2)s1,CCc1nnc(NC(=O)Cc2cccc(F)c2)s1,0.870462432,1.882649742,-0.040046006,,,1.086359831
801,ed84ef87b811276510cdb4b94d6f16f1effd1d25,CCc1nnc(NC(=O)c2ccc3cc(OC)ccc3n2)s1,CCc1nnc(NC(=O)c2ccc3cc(OC)ccc3n2)s1,1.554864538,2.021900133,-0.605521883,,,0.620136055
802,fcd86a855d967b36ac26b402594cace0096cc728,CCc1nnc(Nc2cc(C)nc(C3CN(C(=O)C(C)C)CCO3)c2)s1,CCc1nnc(Nc2cc(C)nc(C3CN(C(=O)C(C)C)CCO3)c2)s1,1.137607271,2.117218249,1.606833572,,,
803,4075065cc4fcf03a6d0744f2c8ed3a00696a20c5,CCc1nnc(Nc2cccc(C3CCCN(CC(=O)N4CCCC4)C3)n2)s1,CCc1nnc(Nc2cccc(C3CCCN(CC(=O)N4CCCC4)C3)n2)s1,1.687493289,2.268868029,1.544254113,,,1.728150793
804,9789a89d1eaff968982472aac9ec89e2e002fda7,CCc1nnc(Oc2cccnc2)c(C#N)c1CC,CCc1nnc(Oc2cccnc2)c(C#N)c1CC,0.693902741,1.333507729,-0.107510911,,,1.484869033
805,a4059efdd189447d1a87298a27897a4ad0ca9b97,CCc1nnc(Sc2nc3cc(C)nn3c3ccccc23)[nH]1,CCc1nnc(Sc2nc3cc(C)nn3c3ccccc23)[nH]1,1.136530324,2.142401982,0.081861329,,,
806,1429763ad65e3e4fe57aa7a7aa21266aeb137635,CCc1nnc2c3ccccc3nc(Nc3ccc(OC)cc3)n12,CCc1nnc2c3ccccc3nc(Nc3ccc(OC)cc3)n12,,,-1.034437331,,,-0.853871964
807,23ded83e0702aed334aa2013fbd705e48d2bbde5,CCc1nnc2n1CCN(C(=O)c1ccccc1Oc1cccnc1)C2,CCc1nnc2n1CCN(C(=O)c1ccccc1Oc1cccnc1)C2,0.684037037,1.873518228,1.788616162,,,1.637289548
808,bc5029a329b31c9428c938fc0ded0bd2578e4c49,CCc1nnnn1Cc1noc2c1CCCC2,CCc1nnnn1Cc1noc2c1CCCC2,0.675686709,1.782852287,-0.101019422,,,1.366236124
809,4e6c7115cd97625012c73adc18fc94c70a1557af,CCc1nnsc1C(=O)Nc1cccc(-c2nnc3n2CCCCC3)c1,CCc1nnsc1C(=O)Nc1cccc(-c2nnc3n2CCCCC3)c1,1.174699288,2.1507902,1.67383843,,,1.508529719
810,48d52a1566b5f349d1c7a0e35817c90d61c1870f,CCc1noc(-c2ccc(C)c(N)c2)n1,CCc1noc(-c2ccc(C)c(N)c2)n1,2.319774171,2.292397859,,,,
811,779cc406323e5bdb92c94fc94192f2c2888c3f43,CCc1noc(-c2ccc(CCN)cc2)n1,CCc1noc(-c2ccc(CCN)cc2)n1,2.595662633,1.736579744,-0.31959347,,,1.644241586
812,f392f1cdb504e5e751d1eb025eedb031e8cb3fae,CCc1noc(C2CCC(NCC3CCC(F)(F)CC3)CC2)n1,CCc1noc(C2CCC(NCC3CCC(F)(F)CC3)CC2)n1,1.735774498,2.379492251,0.473527956,,,1.880470593
813,085012ea2283cd59299cfa7c50f04243d2526692,CCc1noc(CN2CCCN(C(C)=O)c3ccccc32)n1,CCc1noc(CN2CCCN(C(C)=O)c3ccccc32)n1,1.707289071,2.931718674,0.098776106,,,1.743823222
814,fc19cd33348c528c39c48f47c62c6eb72e1180cb,CCc1noc(COc2c(C)ccnc2Cl)n1,CCc1noc(COc2c(C)ccnc2Cl)n1,,,,,,1.366982976
815,668e93d3503c6e2428717a4778f6114b2c183fc5,CCc1nsc(N2CCS(=O)(=O)CC2)n1,CCc1nsc(N2CCS(=O)(=O)CC2)n1,0.675686709,1.027920136,,,,
816,5bfc786586ce7d1f94a842dc7e1cd758507e2b05,CCc1oc2c(-n3cnnc3)cccc2c1C,CCc1oc2c(-n3cnnc3)cccc2c1C,2.046417117,2.229033884,-0.231156947,,,1.354108439
817,b01ceb5354ccfaeb09366943d95b2c1e4ea98e1e,CCc1sc(N)nc1-c1ccc(OC)cc1,CCc1sc(N)nc1-c1ccc(OC)cc1,2.266417514,2.691289302,-0.24966405,,,
818,c47e1e928c2e1f7785fe9cbb40408bcf5ed03e8d,CCn1c(-c2nonc2N)nc2cnc(Oc3cccc(NC(=O)c4ccc(OCCN5CCOCC5)cc4)c3)cc21,CCn1c(-c2nonc2N)nc2cnc(Oc3cccc(NC(=O)c4ccc(OCCN5CCOCC5)cc4)c3)cc21,2.004110625,2.365560985,0.891865247,-0.449771647,-0.325138859,
819,6dd897dc14ec8e4f391aecdfb69a8dbc7a92652b,CCn1c(=O)c2c(nc3n2CCN3c2cc(C)cc(C)c2)n(C)c1=O,CCn1c(=O)c2c(nc3n2CCN3c2cc(C)cc(C)c2)n(C)c1=O,,,,,,-0.301029996
820,49908f69517cde28c4e3315260bbf2ff1c6984f9,CCn1c(=O)c2cc(OC)c(OC)cc2n(Cc2ccc(Cl)cc2)c1=O,CCn1c(=O)c2cc(OC)c(OC)cc2n(Cc2ccc(Cl)cc2)c1=O,,,,,,-0.397940009
821,8f6dcae3f44c82070f82abf615f87f9fdba97b83,CCn1c(=O)n(CC)c2cc(N)ccc21,CCn1c(=O)n(CC)c2cc(N)ccc21,0.675686709,1.300921408,-0.089289029,,,1.574031268
822,49d3ea0b67c981a66770b993afdacebc269c7397,CCn1c(=O)oc2cc(NC(=O)c3ccc(C(C)(C)C)cc3)ccc21,CCn1c(=O)oc2cc(NC(=O)c3ccc(C(C)(C)C)cc3)ccc21,,,-0.468793021,0.21005085,0.180412633,
823,65ef2041ac6109c198c6afda6213bd498df3586f,CCn1c(C(=O)N(C2CC2)C2CC2)cc2c3c(ncn3C)c(Nc3cc(C)n(C)n3)nc21,CCn1c(C(=O)N(C2CC2)C2CC2)cc2c3c(ncn3C)c(Nc3cc(C)n(C)n3)nc21,1.05219358,1.303951634,1.321795214,,,
824,5c34f66014a86b655d391534df447e32bbc4c399,CCn1c(C)nc2cc(NC(=O)c3ccc(=O)n(CC(=O)N4CCCCC4)c3)ccc21,CCn1c(C)nc2cc(NC(=O)c3ccc(=O)n(CC(=O)N4CCCCC4)c3)ccc21,0.675686709,1.739065768,0.610390196,,,1.894316063
825,772e1a56adbc63c030988e10259f5d250c6bdb6c,CCn1c(CN2CCCCCC2)nc2ccccc2c1=O,CCn1c(CN2CCCCCC2)nc2ccccc2c1=O,1.409696478,3.350809136,-0.250872304,,,
826,2fa8cdb0e90fb2cd58aa2130eed35fc374903879,CCn1c(CO)nn(-c2cc(O[C@@H](C)C(F)(F)F)c(C(=O)Nc3c(F)cccc3Cl)cc2F)c1=O,CCn1c(CO)nn(-c2cc(O[C@@H](C)C(F)(F)F)c(C(=O)Nc3c(F)cccc3Cl)cc2F)c1=O,0.857242009,2.243926822,1.797731012,0.975753389,0.876910311,1.82672252
827,b207b46a80ec955f033f5e06f110a9a6e81e7530,CCn1c(COC(=O)c2ccc(C)s2)nc2cc(S(=O)(=O)N3CCCCC3)ccc21,CCn1c(COC(=O)c2ccc(C)s2)nc2cc(S(=O)(=O)N3CCCCC3)ccc21,2.547455942,2.886557838,,,,0.017033339
828,f8a369dd87ae4347624145bce7226788206298df,CCn1c(SC)nnc1C1CCN(C)CC1,CCn1c(SC)nnc1C1CCN(C)CC1,0.675686709,1.027920136,0.872226914,,,1.615107987
829,59e2331afe251c396f02801ed22e0aa7ec62a6f6,CCn1cc(C(=O)O)c(=O)c2c(N)c(F)c(NC3CCCCC3)cc21,CCn1cc(C(=O)O)c(=O)c2c(N)c(F)c(NC3CCCCC3)cc21,0.940516485,2.048927103,,0.427486109,0.426673888,
830,0168e0940f338e56584a8e432ed7640cde7698fd,CCn1cc(C2CCN(Cc3ccc(C#N)cc3)CC2)cn1,CCn1cc(C2CCN(Cc3ccc(C#N)cc3)CC2)cn1,1.087000121,2.27343882,-0.347026615,,,1.632963168
831,0fef9aff96579ee384470c81ac79d659ebb4d219,CCn1cc(CN2CCC(c3nc(N(C)C)ncc3-c3ccc(OC)cc3)CC2)c(C)n1,CCn1cc(CN2CCC(c3nc(N(C)C)ncc3-c3ccc(OC)cc3)CC2)c(C)n1,2.197947343,2.675280542,1.124374909,,,1.73239376
832,07185c4a7e4fb6eabdcbab4c41f1e2adbdfd6141,CCn1cc(NC(=O)c2ccccc2C)cn1,CCn1cc(NC(=O)c2ccccc2C)cn1,0.856184927,1.027920136,-0.22665398,,,1.507451061
833,ef3d11c185a405ceae3fb2ad49290ca84fc117e2,CCn1ccc2cc(C(=O)N3CCN(c4ccc(C)cc4)C(=O)C3)ccc21,CCn1ccc2cc(C(=O)N3CCN(c4ccc(C)cc4)C(=O)C3)ccc21,1.079904468,2.415362368,0.393428153,,,1.660201201
834,f38cc69f60a00c5312fe8be95481a3f3d7ee85c0,CCn1cnnc1C1CCCN(c2ncnc3sc(-c4ccccc4)cc23)C1,CCn1cnnc1C1CCCN(c2ncnc3sc(-c4ccccc4)cc23)C1,,,,,,1.540954809
835,a73ac96a189b85ea1ff3f553e41f2f34d9f5c93a,CCn1cnnc1CN(C)C1CCN(c2ccccc2F)CC1,CCn1cnnc1CN(C)C1CCN(c2ccccc2F)CC1,0.675686709,2.531992103,0.427548157,,,
836,c57d927ee848d3f2900185c1d16ee624a2e41473,CCn1nc(C2CCCC2)nc1-c1ccncc1,CCn1nc(C2CCCC2)nc1-c1ccncc1,1.39054654,2.567680258,-0.144800496,,,1.431363764
837,dc81161feefb18047872680b709d1495753f2c03,CCn1nc(CNC(=O)C2CCOCC2)c2ccccc21,CCn1nc(CNC(=O)C2CCOCC2)c2ccccc21,0.675686709,2.051025111,0.451315881,,,
838,b4d4ef2e413742024b7972d35c505fd1b842d500,CCn1nc(CNC(=O)c2nc(C)c[nH]2)c2ccccc21,CCn1nc(CNC(=O)c2nc(C)c[nH]2)c2ccccc21,1.049334336,2.372549326,0.729599391,,,
839,d5c31547a5b577860e42bd865fcef5d8fbeb6372,CCn1nc(Cc2ccc(OC)cc2)nc1Cc1sc(C)nc1C,CCn1nc(Cc2ccc(OC)cc2)nc1Cc1sc(C)nc1C,1.330170175,2.366940067,0.324777979,,,1.458335626
840,83669ec7c0272c0ead6c4a65db41b6f0e97862f1,CCn1ncc(-c2cc(C(F)F)nc(NCCCOC)n2)c1C,CCn1ncc(-c2cc(C(F)F)nc(NCCCOC)n2)c1C,1.639685661,2.614855049,-0.279753048,,,1.650307523
841,58ae02a4f2dbd3f5f4c1ac8695fb51d8f00ae4f6,CCn1ncc(CN(C)C(=O)c2ccc(-c3nc(C)cc(C)n3)cc2)c1C,CCn1ncc(CN(C)C(=O)c2ccc(-c3nc(C)cc(C)n3)cc2)c1C,1.285804764,2.444113528,0.61899364,,,
842,047740fb72037e36eb486b756848e805630360e4,CCn1ncc(CN2CCC(c3nc(N(C)C)ncc3-c3ccc(OC)cc3)CC2)c1C,CCn1ncc(CN2CCC(c3nc(N(C)C)ncc3-c3ccc(OC)cc3)CC2)c1C,2.356002898,2.91951792,1.194472464,,,1.720737977
843,7c056e805cd53e3d4e223182fb89eb2e4ff87043,CCn1nccc1-c1cc(C)nc(N2CCCC2)n1,CCn1nccc1-c1cc(C)nc(N2CCCC2)n1,2.059608852,2.599547947,-0.193182682,,,
844,27f0ad547f91d79ea4c7d2048776683e8747344a,CCn1nccc1-c1cc(CC2CCNCC2)ncn1,CCn1nccc1-c1cc(CC2CCNCC2)ncn1,0.675686709,1.027920136,1.737968436,,,1.571359393
845,01b7d8aefd59ad5350aba9564e1ac26cdeb55e45,CCn1nccc1-c1n[nH]c(=O)n1Cc1ccccc1,CCn1nccc1-c1n[nH]c(=O)n1Cc1ccccc1,,,,,,1.430719888
846,38a5d11fbe02f453753e4875f480e4b6b8bd75d2,CCn1nccc1CNc1ncccn1,CCn1nccc1CNc1ncccn1,0.675686709,1.027920136,-0.227366084,,,
847,13f9cd803e535c0276a2c6f502f6335d9ab2d992,CCn1nccc1CNc1nnc(-c2ccc(OC)cc2)o1,CCn1nccc1CNc1nnc(-c2ccc(OC)cc2)o1,0.821120324,1.881755446,0.277277296,,,1.433289685
848,3a036c65d3fa84bf03c929c167a3b9088a45a593,CCn1ncnc1-c1[nH]cnc1-c1ccccc1,CCn1ncnc1-c1[nH]cnc1-c1ccccc1,0.675686709,1.681621079,0.339381008,,,1.362293938
849,21893b3b67c8fd3bcf5324aacf4faa0a96068731,CCn1nnc2cc(C(=O)Nc3cccc(C#N)c3)ccc21,CCn1nnc2cc(C(=O)Nc3cccc(C#N)c3)ccc21,,,,,,0.0
850,5b82ae4af0b34583e9a3ba8bcb75475497dc96e6,CN(C(=O)C1CCN(c2ncccn2)CC1)C1CCCCCCC1,CN(C(=O)C1CCN(c2ncccn2)CC1)C1CCCCCCC1,2.715346394,3.589768031,-0.070580205,,,1.69399061
851,9ad98ca16c67f922d53c32e272f7f3893143b579,CN(C(=O)CNC(=O)c1ccccc1OCC(=O)Nc1ccc(Br)cc1)c1ccccc1,CN(C(=O)CNC(=O)c1ccccc1OCC(=O)Nc1ccc(Br)cc1)c1ccccc1,,,0.535780026,,,-0.455931956
852,4964dbfab6dfa4f1fa1334e501381a174c507e1f,CN(C(=O)CSC(C)(C)C)c1ccccc1C#N,CN(C(=O)CSC(C)(C)C)c1ccccc1C#N,1.674833595,2.836985815,-0.092676694,,,
853,b8fc54d559d90def7bbf00a220cdc221e0ca46ed,CN(C(=O)OC(C)(C)C)c1ccc2ccccc2n1,CN(C(=O)OC(C)(C)C)c1ccc2ccccc2n1,,,-0.325979623,,,-0.552841969
854,bf09fef5e974a64ac330f4570926bef3541496db,CN(C(=O)[C@@H](N)Cc1ccccc1)c1ccccc1,CN(C(=O)[C@@H](N)Cc1ccccc1)c1ccccc1,0.675686709,2.593793186,,,,
855,f0e9c6cdaa5bb3b32a6bebe4a99a5082bb65c416,CN(C(=O)c1cc(N2CCNC2=O)ccc1F)C1CCC(N)CC1,CN(C(=O)c1cc(N2CCNC2=O)ccc1F)C1CCC(N)CC1,0.675686709,,0.00918543,1.828717885,,
856,d5c8052bdd8394c21d9ba13c82a1e10212f330fa,CN(C(=O)c1cc(N2CCNC2=O)ccc1F)C1CCNC1,CN(C(=O)c1cc(N2CCNC2=O)ccc1F)C1CCNC1,0.675686709,,-0.078221256,1.885728632,,
857,8b826531aa9b02ee9665f84e1d6aca839bad85b0,CN(C(=O)c1cc2ccc(C(C)(C)C)cc2[nH]1)C1(C#N)CCC1,CN(C(=O)c1cc2ccc(C(C)(C)C)cc2[nH]1)C1(C#N)CCC1,,,-0.307825683,,,-0.657577319
858,cfabebac08e66d932dc2544e5d9b747965cc2e70,CN(C(=O)c1cccc(C(=O)O)c1)c1ccccc1,CN(C(=O)c1cccc(C(=O)O)c1)c1ccccc1,0.675686709,1.027920136,,,,
859,bac581f09fa73bbda88618e84be979f3bcb676f1,CN(C(=O)c1cncc(F)c1)c1cccc2ncccc12,CN(C(=O)c1cncc(F)c1)c1cccc2ncccc12,1.346450778,2.128321709,0.4377512,,,1.790777601
860,2e935a78d30e2d226b69a71e51648cfbb616c1df,CN(C)C(=O)C(C)(C)NC(=O)OC(C)(C)C,CN(C)C(=O)C(C)(C)NC(=O)OC(C)(C)C,0.675686709,1.385945713,0.135927905,,,
861,ad6c397095c48f6759593108cf42957ff89c48b5,CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,,,2.039605073,,,
862,6e491f61b009899aa1cbf2812cfa77f4b4956c8d,CN(C)C(=O)C1(Cc2ccccc2-c2cccc(F)c2)CCN(C(=O)C2CC=CCC2)CC1,CN(C)C(=O)C1(Cc2ccccc2-c2cccc(F)c2)CCN(C(=O)C2CC=CCC2)CC1,2.998834093,3.432739262,0.164553862,-0.104025268,0.142702246,
863,2885be9fee9c90580b49620c64755c7e888620b7,CN(C)C(=O)C1(Cc2ccccc2-c2ccccc2)CCN(C(=O)C2CCCO2)CC1,CN(C)C(=O)C1(Cc2ccccc2-c2ccccc2)CCN(C(=O)C2CCCO2)CC1,2.596224212,3.377908999,1.237227531,0.902546779,1.265713811,1.924795996
864,80f5375f36c87bf0dfa4fa3005ddfe6b58b0be1d,CN(C)C(=O)C1(Cc2ccccc2-c2ccccc2)CCN(C(=O)c2cnn(C)c2)CC1,CN(C)C(=O)C1(Cc2ccccc2-c2ccccc2)CCN(C(=O)c2cnn(C)c2)CC1,2.666523596,3.097606757,1.39985037,1.041353202,1.146840934,
865,6e3567261e8caf940a0c944baf146eae9ece1d2a,CN(C)C(=O)CCNc1ccnc2ccc(Cl)cc12,CN(C)C(=O)CCNc1ccnc2ccc(Cl)cc12,0.816638945,1.863685612,,,,
866,3145479b37365ddad45bb1052fb092116e9ac349,CN(C)C(=O)CN1CCN(C(=O)c2ccc3ccccc3c2O)CC1,CN(C)C(=O)CN1CCN(C(=O)c2ccc3ccccc3c2O)CC1,0.675686709,1.027920136,0.371628476,,,1.64246452
867,db8a4fe53a7e1ac9aa89ffaf82b251d5e60fb12b,CN(C)C(=O)COC(=O)Cc1ccc(OC(=O)c2ccc(NC(=N)N)cc2)cc1,CN(C)C(=O)COC(=O)Cc1ccc(OC(=O)c2ccc(NC(=N)N)cc2)cc1,2.008306285,2.971121777,-0.150744256,,,1.8896378
868,a0159ce9f522d8a20d4f933db08cb80d30224318,CN(C)C(=O)COc1ccc(N)c(F)c1,CN(C)C(=O)COc1ccc(N)c(F)c1,0.675686709,1.027920136,-0.115530568,,,1.641474111
